"","id","prob","algo","N","O","repl","acc.test.mean","ber.test.mean","multiclass.gmean.test.mean","timetrain.test.mean","timepredict.test.mean","timeboth.test.mean","Q","C","M"
"11723",11723,"t_872_boston","classif.J48",NA,NA,1,0.85556862745098,0.157302955665025,0.837120715348881,0.1855,0.1264,0.3119,NA,0.15,4
"11724",11724,"t_872_boston","classif.J48",NA,NA,1,0.844067226890756,0.164622331691297,0.832377420665325,0.2104,0.1293,0.3397,NA,0.15,8
"11725",11725,"t_872_boston","classif.J48",NA,NA,1,0.863795918367347,0.145340722495895,0.85202814307911,0.209,0.1304,0.3394,NA,0.15,16
"11726",11726,"t_872_boston","classif.J48",NA,NA,1,0.85243137254902,0.156120689655172,0.838537468473161,0.1812,0.1106,0.2918,NA,0.15,32
"11727",11727,"t_872_boston","classif.J48",NA,NA,1,0.855764705882353,0.150525451559934,0.847440265815321,0.2062,0.1344,0.3406,NA,0.15,64
"11728",11728,"t_872_boston","classif.J48",NA,NA,1,0.861803921568628,0.14694170771757,0.850214065358526,0.2034,0.1315,0.3349,NA,0.2,1
"11729",11729,"t_872_boston","classif.J48",NA,NA,1,0.865951180472189,0.141958128078818,0.856292664064724,0.198,0.1372,0.3352,NA,0.2,2
"11730",11730,"t_872_boston","classif.J48",NA,NA,1,0.853882352941176,0.152889983579639,0.843278895330219,0.2118,0.1353,0.3471,NA,0.2,4
"11731",11731,"t_872_boston","classif.J48",NA,NA,1,0.847725490196078,0.161949917898194,0.829090687211492,0.1998,0.1292,0.329,NA,0.2,8
"11732",11732,"t_872_boston","classif.J48",NA,NA,1,0.861431772709084,0.150283251231527,0.845444475184592,0.2079,0.123,0.3309,NA,0.2,16
"11733",11733,"t_872_boston","classif.J48",NA,NA,1,0.846196078431373,0.160160098522167,0.837287089803523,0.2159,0.1387,0.3546,NA,0.2,32
"11734",11734,"t_872_boston","classif.J48",NA,NA,1,0.849709483793517,0.157241379310345,0.840908344985866,0.1856,0.1248,0.3104,NA,0.2,64
"11735",11735,"t_872_boston","classif.J48",NA,NA,1,0.860117647058824,0.147491789819376,0.848238173214946,0.1967,0.1124,0.3091,NA,0.25,1
"11736",11736,"t_872_boston","classif.J48",NA,NA,1,0.8520656262505,0.157253694581281,0.839627010061364,0.2034,0.136,0.3394,NA,0.25,2
"11737",11737,"t_872_boston","classif.J48",NA,NA,1,0.847843137254902,0.164265188834154,0.830866803107792,0.191,0.1165,0.3075,NA,0.25,4
"11738",11738,"t_872_boston","classif.J48",NA,NA,1,0.851607843137255,0.155455665024631,0.840884315835869,0.2071,0.1003,0.3074,NA,0.25,8
"11739",11739,"t_872_boston","classif.J48",NA,NA,1,0.841921568627451,0.169027093596059,0.826754366137093,0.206,0.1188,0.3248,NA,0.25,16
"11740",11740,"t_872_boston","classif.J48",NA,NA,1,0.859607843137255,0.151350574712644,0.844414437889609,0.1966,0.1425,0.3391,NA,0.25,32
"11741",11741,"t_872_boston","classif.J48",NA,NA,1,0.847843137254902,0.157237274220033,0.840349902235143,0.1945,0.1316,0.3261,NA,0.25,64
"11742",11742,"t_872_boston","classif.J48",NA,NA,1,0.869490196078431,0.138189655172414,0.85917335612868,0.1802,0.1128,0.293,NA,0.3,1
"11743",11743,"t_872_boston","classif.J48",NA,NA,1,0.848078431372549,0.161650246305419,0.834843096352599,0.1935,0.1355,0.329,NA,0.3,2
"11744",11744,"t_872_boston","classif.J48",NA,NA,1,0.853843137254902,0.154088669950739,0.842669848740552,0.1981,0.1155,0.3136,NA,0.3,4
"11745",11745,"t_872_boston","classif.J48",NA,NA,1,0.838117647058824,0.17188013136289,0.823581952039564,0.1891,0.115,0.3041,NA,0.3,8
"11746",11746,"t_872_boston","classif.J48",NA,NA,1,0.839803921568627,0.17254105090312,0.82153884897056,0.1834,0.1312,0.3146,NA,0.3,16
"11747",11747,"t_872_boston","classif.J48",NA,NA,1,0.845921568627451,0.163784893267652,0.833629473941481,0.1877,0.1322,0.3199,NA,0.3,32
"11748",11748,"t_872_boston","classif.J48",NA,NA,1,0.849632653061224,0.1601026272578,0.836012025717047,0.1849,0.1178,0.3027,NA,0.3,64
"11749",11749,"t_873_fri_c3_250_50","classif.JRip",1,1,1,0.832525641025641,0.170649350649351,0.825703268130522,0.2614,0.1077,0.3691,NA,NA,NA
"11750",11750,"t_873_fri_c3_250_50","classif.JRip",2,1,1,0.828282051282051,0.176212121212121,0.815621831157363,0.2654,0.1105,0.3759,NA,NA,NA
"11751",11751,"t_873_fri_c3_250_50","classif.JRip",3,1,1,0.819307692307692,0.187597402597403,0.804925276259434,0.2571,0.1044,0.3615,NA,NA,NA
"11752",11752,"t_873_fri_c3_250_50","classif.JRip",4,1,1,0.803064102564103,0.202077922077922,0.793850461393437,0.2662,0.1229,0.3891,NA,NA,NA
"11753",11753,"t_873_fri_c3_250_50","classif.JRip",5,1,1,0.795794871794872,0.214588744588745,0.778012623392894,0.2519,0.0954000000000001,0.3473,NA,NA,NA
"11754",11754,"t_873_fri_c3_250_50","classif.JRip",1,2,1,0.787679487179487,0.217878787878788,0.775641380435018,0.2463,0.1317,0.378,NA,NA,NA
"11755",11755,"t_873_fri_c3_250_50","classif.JRip",2,2,1,0.836448717948718,0.168333333333333,0.825828458970236,0.2786,0.1092,0.387799999999999,NA,NA,NA
"11756",11756,"t_873_fri_c3_250_50","classif.JRip",3,2,1,0.816679487179487,0.188268398268398,0.808197052460753,0.2404,0.1105,0.3509,NA,NA,NA
"11757",11757,"t_873_fri_c3_250_50","classif.JRip",4,2,1,0.848717948717949,0.155151515151515,0.840991096054923,0.2611,0.1049,0.366,NA,NA,NA
"11758",11758,"t_873_fri_c3_250_50","classif.JRip",5,2,1,0.821320512820513,0.181385281385281,0.815373363289719,0.2261,0.0927999999999996,0.3189,NA,NA,NA
"11759",11759,"t_873_fri_c3_250_50","classif.JRip",1,3,1,0.812371794871795,0.196969696969697,0.797074620029365,0.2497,0.1158,0.3655,NA,NA,NA
"11760",11760,"t_873_fri_c3_250_50","classif.JRip",2,3,1,0.812205128205128,0.187229437229437,0.809950928812358,0.2566,0.1215,0.3781,NA,NA,NA
"11761",11761,"t_873_fri_c3_250_50","classif.JRip",3,3,1,0.828282051282051,0.173203463203463,0.823953764367921,0.2342,0.1187,0.3529,NA,NA,NA
"11762",11762,"t_873_fri_c3_250_50","classif.JRip",4,3,1,0.760217948717949,0.250974025974026,0.725406619930461,0.2529,0.1229,0.3758,NA,NA,NA
"11763",11763,"t_873_fri_c3_250_50","classif.JRip",5,3,1,0.799410256410256,0.204047619047619,0.787288656176225,0.2635,0.1211,0.3846,NA,NA,NA
"11764",11764,"t_873_fri_c3_250_50","classif.JRip",1,4,1,0.808102564102564,0.199004329004329,0.796448513560941,0.2453,0.1205,0.3658,NA,NA,NA
"11765",11765,"t_873_fri_c3_250_50","classif.JRip",2,4,1,0.808051282051282,0.202207792207792,0.790312148948992,0.2691,0.1251,0.3942,NA,NA,NA
"11766",11766,"t_873_fri_c3_250_50","classif.JRip",3,4,1,0.823910256410256,0.185021645021645,0.809496479316261,0.2668,0.1162,0.383,NA,NA,NA
"11767",11767,"t_873_fri_c3_250_50","classif.JRip",4,4,1,0.776705128205128,0.229329004329004,0.761293343930216,0.2528,0.1097,0.3625,NA,NA,NA
"11768",11768,"t_873_fri_c3_250_50","classif.JRip",5,4,1,0.824038461538461,0.179480519480519,0.814068216009311,0.2562,0.1129,0.3691,NA,NA,NA
"11769",11769,"t_873_fri_c3_250_50","classif.JRip",1,5,1,0.800384615384615,0.205735930735931,0.782758843839707,0.2578,0.1022,0.36,NA,NA,NA
"11770",11770,"t_873_fri_c3_250_50","classif.JRip",2,5,1,0.810615384615385,0.193419913419913,0.802461271780544,0.2483,0.1166,0.3649,NA,NA,NA
"11771",11771,"t_873_fri_c3_250_50","classif.JRip",3,5,1,0.840282051282051,0.172727272727273,0.817264081990995,0.2519,0.1137,0.3656,NA,NA,NA
"11772",11772,"t_873_fri_c3_250_50","classif.JRip",4,5,1,0.827730769230769,0.182857142857143,0.806769473538374,0.2352,0.1075,0.3427,NA,NA,NA
"11773",11773,"t_873_fri_c3_250_50","classif.JRip",5,5,1,0.788192307692308,0.221536796536797,0.770860058078064,0.2407,0.1122,0.3529,NA,NA,NA
"11774",11774,"t_873_fri_c3_250_50","classif.bayesNet",NA,NA,1,0.823294871794872,0.183701298701299,0.806799343352183,0.2189,0.1275,0.3464,"weka.classifiers.bayes.net.search.local.K2",NA,NA
"11775",11775,"t_873_fri_c3_250_50","classif.bayesNet",NA,NA,1,0.804089743589744,0.200930735930736,0.795512913287852,0.2246,0.1295,0.3541,"weka.classifiers.bayes.net.search.local.HillClimber",NA,NA
"11776",11776,"t_873_fri_c3_250_50","classif.bayesNet",NA,NA,1,0.804987179487179,0.20512987012987,0.787397099247273,0.2194,0.1331,0.3525,"weka.classifiers.bayes.net.search.local.LAGDHillClimber",NA,NA
"11777",11777,"t_873_fri_c3_250_50","classif.bayesNet",NA,NA,1,0.82425641025641,0.180800865800866,0.808232521318109,0.2548,0.134399999999999,0.389199999999999,"weka.classifiers.bayes.net.search.local.SimulatedAnnealing",NA,NA
"11778",11778,"t_873_fri_c3_250_50","classif.bayesNet",NA,NA,1,0.831858974358974,0.174242424242424,0.820071802770875,0.23,0.1371,0.3671,"weka.classifiers.bayes.net.search.local.TabuSearch",NA,NA
"11779",11779,"t_873_fri_c3_250_50","classif.bayesNet",NA,NA,1,0.80424358974359,0.205757575757576,0.786255224270887,0.2248,0.1476,0.3724,"weka.classifiers.bayes.net.search.local.TAN",NA,NA
"11780",11780,"t_873_fri_c3_250_50","classif.J48",NA,NA,1,0.803858974358974,0.201385281385281,0.790496087536494,0.2236,0.1299,0.3535,NA,0.1,1
"11781",11781,"t_873_fri_c3_250_50","classif.J48",NA,NA,1,0.840846153846154,0.161839826839827,0.831692236774441,0.2202,0.1338,0.354,NA,0.1,2
"11782",11782,"t_873_fri_c3_250_50","classif.J48",NA,NA,1,0.868,0.136038961038961,0.860411314873185,0.2151,0.1365,0.3516,NA,0.1,4
"11783",11783,"t_873_fri_c3_250_50","classif.J48",NA,NA,1,0.828692307692308,0.167943722943723,0.830962222035921,0.2064,0.1337,0.3401,NA,0.1,8
"11784",11784,"t_873_fri_c3_250_50","classif.J48",NA,NA,1,0.831282051282051,0.171341991341991,0.821748959839931,0.2122,0.1385,0.3507,NA,0.1,16
"11785",11785,"t_873_fri_c3_250_50","classif.J48",NA,NA,1,0.851948717948718,0.15474025974026,0.840289021293444,0.2283,0.1356,0.3639,NA,0.1,32
"11786",11786,"t_873_fri_c3_250_50","classif.J48",NA,NA,1,0.859910256410256,0.145627705627706,0.848213597228046,0.2264,0.1501,0.3765,NA,0.1,64
"11787",11787,"t_873_fri_c3_250_50","classif.J48",NA,NA,1,0.853012820512821,0.153290043290043,0.843400977812118,0.2254,0.1276,0.353,NA,0.15,1
"11788",11788,"t_873_fri_c3_250_50","classif.J48",NA,NA,1,0.819230769230769,0.176471861471861,0.820001211571569,0.2319,0.1435,0.3754,NA,0.15,2
"11789",11789,"t_873_fri_c3_250_50","classif.J48",NA,NA,1,0.864435897435897,0.139761904761905,0.857144989494949,0.2,0.1225,0.3225,NA,0.15,4
"11790",11790,"t_873_fri_c3_250_50","classif.J48",NA,NA,1,0.876423076923077,0.125995670995671,0.870407847233532,0.2018,0.1201,0.3219,NA,0.15,8
"11791",11791,"t_873_fri_c3_250_50","classif.J48",NA,NA,1,0.836679487179487,0.167034632034632,0.827984830406198,0.2388,0.14,0.3788,NA,0.15,16
"11792",11792,"t_873_fri_c3_250_50","classif.J48",NA,NA,1,0.860730769230769,0.139350649350649,0.858284703446146,0.233,0.1371,0.3701,NA,0.15,32
"11793",11793,"t_873_fri_c3_250_50","classif.J48",NA,NA,1,0.860102564102564,0.142034632034632,0.853487911367282,0.2207,0.116,0.3367,NA,0.15,64
"11794",11794,"t_873_fri_c3_250_50","classif.J48",NA,NA,1,0.837141025641026,0.166060606060606,0.831063960094342,0.2234,0.1222,0.3456,NA,0.2,1
"11795",11795,"t_873_fri_c3_250_50","classif.J48",NA,NA,1,0.83225641025641,0.168917748917749,0.8269561930041,0.2207,0.1399,0.3606,NA,0.2,2
"11796",11796,"t_873_fri_c3_250_50","classif.J48",NA,NA,1,0.863807692307692,0.142034632034632,0.855231104418528,0.2306,0.1455,0.376099999999999,NA,0.2,4
"11797",11797,"t_873_fri_c3_250_50","classif.J48",NA,NA,1,0.883615384615385,0.123203463203463,0.873461513767982,0.2161,0.1311,0.3472,NA,0.2,8
"11798",11798,"t_873_fri_c3_250_50","classif.J48",NA,NA,1,0.861025641025641,0.145151515151515,0.850111364249445,0.2201,0.1439,0.364,NA,0.2,16
"11799",11799,"t_873_fri_c3_250_50","classif.J48",NA,NA,1,0.836282051282051,0.164415584415584,0.832700869042547,0.2237,0.1407,0.3644,NA,0.2,32
"11800",11800,"t_873_fri_c3_250_50","classif.J48",NA,NA,1,0.855782051282051,0.151341991341991,0.844473989841412,0.1992,0.1497,0.3489,NA,0.2,64
"11801",11801,"t_873_fri_c3_250_50","classif.J48",NA,NA,1,0.867961538461538,0.136038961038961,0.859908155119365,0.2282,0.1547,0.3829,NA,0.25,1
"11802",11802,"t_873_fri_c3_250_50","classif.J48",NA,NA,1,0.844717948717949,0.161883116883117,0.834750444197562,0.2281,0.1296,0.3577,NA,0.25,2
"11803",11803,"t_873_fri_c3_250_50","classif.J48",NA,NA,1,0.788346153846154,0.219372294372294,0.774396959376557,0.2275,0.1591,0.3866,NA,0.25,4
"11804",11804,"t_873_fri_c3_250_50","classif.J48",NA,NA,1,0.844115384615385,0.161601731601732,0.833275213692859,0.2273,0.1542,0.3815,NA,0.25,8
"11805",11805,"t_873_fri_c3_250_50","classif.J48",NA,NA,1,0.816025641025641,0.186796536796537,0.808681603543783,0.2115,0.1211,0.3326,NA,0.25,16
"11806",11806,"t_873_fri_c3_250_50","classif.J48",NA,NA,1,0.852,0.145021645021645,0.85186957952333,0.2252,0.1189,0.3441,NA,0.25,32
"11807",11807,"t_873_fri_c3_250_50","classif.J48",NA,NA,1,0.83975641025641,0.166601731601732,0.82916354605123,0.2374,0.1414,0.3788,NA,0.25,64
"11808",11808,"t_873_fri_c3_250_50","classif.J48",NA,NA,1,0.841512820512821,0.161883116883117,0.830590089781436,0.2124,0.1212,0.3336,NA,0.3,1
"11809",11809,"t_873_fri_c3_250_50","classif.J48",NA,NA,1,0.847948717948718,0.161125541125541,0.833989870852425,0.2294,0.1387,0.3681,NA,0.3,2
"11810",11810,"t_873_fri_c3_250_50","classif.J48",NA,NA,1,0.804115384615385,0.202857142857143,0.791827347101032,0.2268,0.1309,0.3577,NA,0.3,4
"11811",11811,"t_873_fri_c3_250_50","classif.J48",NA,NA,1,0.856435897435897,0.148181818181818,0.848910023710076,0.2447,0.1436,0.3883,NA,0.3,8
"11812",11812,"t_873_fri_c3_250_50","classif.J48",NA,NA,1,0.832384615384615,0.177121212121212,0.816450040558761,0.2288,0.1146,0.343399999999999,NA,0.3,16
"11813",11813,"t_873_fri_c3_250_50","classif.J48",NA,NA,1,0.872269230769231,0.130584415584416,0.867443321254042,0.1983,0.134,0.3323,NA,0.3,32
"11814",11814,"t_873_fri_c3_250_50","classif.J48",NA,NA,1,0.860128205128205,0.14034632034632,0.855897001036142,0.1865,0.1149,0.3014,NA,0.3,64
"11815",11815,"t_875_analcatdata_chlamydia","classif.JRip",1,1,1,0.74959595959596,0.425,0.325472730811043,0.1239,0.0687999999999999,0.1927,NA,NA,NA
"11816",11816,"t_875_analcatdata_chlamydia","classif.JRip",2,1,1,0.760707070707071,0.436805555555556,0.33090215390813,0.133,0.0763999999999999,0.2094,NA,NA,NA
"11817",11817,"t_875_analcatdata_chlamydia","classif.JRip",3,1,1,0.751616161616162,0.480555555555556,0.192756160332764,0.1189,0.0649999999999999,0.1839,NA,NA,NA
"11818",11818,"t_875_analcatdata_chlamydia","classif.JRip",4,1,1,0.73959595959596,0.4875,0.202998243671884,0.1174,0.0608,0.1782,NA,NA,NA
"11819",11819,"t_875_analcatdata_chlamydia","classif.JRip",5,1,1,0.73,0.455555555555556,0.319797542813963,0.1242,0.0777000000000001,0.2019,NA,NA,NA
"11820",11820,"t_875_analcatdata_chlamydia","classif.JRip",1,2,1,0.730505050505051,0.511111111111111,0.128504739222847,0.1199,0.0748000000000002,0.1947,NA,NA,NA
"11821",11821,"t_875_analcatdata_chlamydia","classif.JRip",2,2,1,0.750707070707071,0.399305555555556,0.414970154028404,0.1332,0.0763,0.2095,NA,NA,NA
"11822",11822,"t_875_analcatdata_chlamydia","classif.JRip",3,2,1,0.76979797979798,0.46875,0.192756160332764,0.1267,0.0785000000000001,0.2052,NA,NA,NA
"11823",11823,"t_875_analcatdata_chlamydia","classif.JRip",4,2,1,0.810707070707071,0.418055555555556,0.23091877945467,0.1039,0.0654000000000001,0.1693,NA,NA,NA
"11824",11824,"t_875_analcatdata_chlamydia","classif.JRip",5,2,1,0.732525252525253,0.491666666666667,0.190022592472192,0.1281,0.0693999999999999,0.1975,NA,NA,NA
"11825",11825,"t_875_analcatdata_chlamydia","classif.JRip",1,3,1,0.787373737373737,0.4,0.323937330233967,0.1254,0.0686999999999999,0.1941,NA,NA,NA
"11826",11826,"t_875_analcatdata_chlamydia","classif.JRip",2,3,1,0.77050505050505,0.449305555555556,0.268802382583504,0.1125,0.0691000000000001,0.1816,NA,NA,NA
"11827",11827,"t_875_analcatdata_chlamydia","classif.JRip",3,3,1,0.76,0.43125,0.307565139013924,0.1172,0.0716,0.1888,NA,NA,NA
"11828",11828,"t_875_analcatdata_chlamydia","classif.JRip",4,3,1,0.801616161616162,0.411111111111111,0.326596443687696,0.1212,0.0755999999999998,0.1968,NA,NA,NA
"11829",11829,"t_875_analcatdata_chlamydia","classif.JRip",5,3,1,0.780707070707071,0.5,0.0612372435695794,0.101,0.0638,0.1648,NA,NA,NA
"11830",11830,"t_875_analcatdata_chlamydia","classif.JRip",1,4,1,0.73979797979798,0.425,0.357776921910812,0.1139,0.0674999999999999,0.1814,NA,NA,NA
"11831",11831,"t_875_analcatdata_chlamydia","classif.JRip",2,4,1,0.782525252525253,0.397916666666667,0.315528574376314,0.1388,0.0855,0.2243,NA,NA,NA
"11832",11832,"t_875_analcatdata_chlamydia","classif.JRip",3,4,1,0.75979797979798,0.4375,0.273369277925544,0.1208,0.0747000000000002,0.1955,NA,NA,NA
"11833",11833,"t_875_analcatdata_chlamydia","classif.JRip",4,4,1,0.73959595959596,0.46875,0.258560299244384,0.1198,0.0708999999999999,0.1907,NA,NA,NA
"11834",11834,"t_875_analcatdata_chlamydia","classif.JRip",5,4,1,0.751414141414141,0.442361111111111,0.330379270018078,0.1154,0.0613999999999998,0.1768,NA,NA,NA
"11835",11835,"t_875_analcatdata_chlamydia","classif.JRip",1,5,1,0.781616161616162,0.418055555555556,0.291633139134198,0.1199,0.0714000000000001,0.1913,NA,NA,NA
"11836",11836,"t_875_analcatdata_chlamydia","classif.JRip",2,5,1,0.802727272727273,0.404861111111111,0.299215417341502,0.1162,0.0630999999999999,0.1793,NA,NA,NA
"11837",11837,"t_875_analcatdata_chlamydia","classif.JRip",3,5,1,0.742525252525252,0.486111111111111,0.192756160332764,0.1159,0.0780999999999998,0.194,NA,NA,NA
"11838",11838,"t_875_analcatdata_chlamydia","classif.JRip",4,5,1,0.748686868686869,0.4625,0.223457001273713,0.12,0.0732999999999999,0.1933,NA,NA,NA
"11839",11839,"t_875_analcatdata_chlamydia","classif.JRip",5,5,1,0.729393939393939,0.448611111111111,0.273705463503671,0.1059,0.0631999999999999,0.1691,NA,NA,NA
"11840",11840,"t_875_analcatdata_chlamydia","classif.bayesNet",NA,NA,1,0.898888888888889,0.25625,0.578275817132579,0.1328,0.1033,0.2361,"weka.classifiers.bayes.net.search.local.K2",NA,NA
"11841",11841,"t_875_analcatdata_chlamydia","classif.bayesNet",NA,NA,1,0.89979797979798,0.25625,0.534962790906658,0.1127,0.0706999999999999,0.1834,"weka.classifiers.bayes.net.search.local.HillClimber",NA,NA
"11842",11842,"t_875_analcatdata_chlamydia","classif.bayesNet",NA,NA,1,0.86979797979798,0.29375,0.542527929920582,0.1382,0.0995,0.2377,"weka.classifiers.bayes.net.search.local.LAGDHillClimber",NA,NA
"11843",11843,"t_875_analcatdata_chlamydia","classif.bayesNet",NA,NA,1,0.920909090909091,0.2,0.682842712474619,0.1076,0.0771000000000002,0.1847,"weka.classifiers.bayes.net.search.local.SimulatedAnnealing",NA,NA
"11844",11844,"t_875_analcatdata_chlamydia","classif.bayesNet",NA,NA,1,0.87979797979798,0.30625,0.519697173369889,0.1035,0.0704999999999998,0.174,"weka.classifiers.bayes.net.search.local.TabuSearch",NA,NA
"11845",11845,"t_875_analcatdata_chlamydia","classif.bayesNet",NA,NA,1,0.89979797979798,0.23125,0.605673469025313,0.0952999999999999,0.0597,0.155,"weka.classifiers.bayes.net.search.local.TAN",NA,NA
"11846",11846,"t_875_analcatdata_chlamydia","classif.J48",NA,NA,1,0.810707070707071,0.5,0,0.1099,0.0699999999999998,0.1799,NA,0.1,1
"11847",11847,"t_875_analcatdata_chlamydia","classif.J48",NA,NA,1,0.810707070707071,0.5,0,0.1148,0.0719000000000002,0.1867,NA,0.1,2
"11848",11848,"t_875_analcatdata_chlamydia","classif.J48",NA,NA,1,0.810707070707071,0.5,0,0.112,0.0732000000000002,0.1852,NA,0.1,4
"11849",11849,"t_875_analcatdata_chlamydia","classif.J48",NA,NA,1,0.810707070707071,0.5,0,0.1292,0.0926000000000001,0.2218,NA,0.1,8
"11850",11850,"t_875_analcatdata_chlamydia","classif.J48",NA,NA,1,0.810707070707071,0.5,0,0.1321,0.0888000000000002,0.2209,NA,0.1,16
"11851",11851,"t_875_analcatdata_chlamydia","classif.J48",NA,NA,1,0.810707070707071,0.5,0,0.1305,0.0877000000000002,0.2182,NA,0.1,32
"11852",11852,"t_875_analcatdata_chlamydia","classif.J48",NA,NA,1,0.810707070707071,0.5,0,0.1374,0.0902,0.2276,NA,0.1,64
"11853",11853,"t_875_analcatdata_chlamydia","classif.J48",NA,NA,1,0.810707070707071,0.5,0,0.1536,0.1004,0.254,NA,0.15,1
"11854",11854,"t_875_analcatdata_chlamydia","classif.J48",NA,NA,1,0.810707070707071,0.5,0,0.1356,0.1011,0.2367,NA,0.15,2
"11855",11855,"t_875_analcatdata_chlamydia","classif.J48",NA,NA,1,0.810707070707071,0.5,0,0.1273,0.0862000000000001,0.2135,NA,0.15,4
"11856",11856,"t_875_analcatdata_chlamydia","classif.J48",NA,NA,1,0.810707070707071,0.5,0,0.1312,0.0852999999999998,0.2165,NA,0.15,8
"11857",11857,"t_875_analcatdata_chlamydia","classif.J48",NA,NA,1,0.810707070707071,0.5,0,0.1215,0.0790000000000001,0.2005,NA,0.15,16
"11858",11858,"t_875_analcatdata_chlamydia","classif.J48",NA,NA,1,0.810707070707071,0.5,0,0.1134,0.0873,0.2007,NA,0.15,32
"11859",11859,"t_875_analcatdata_chlamydia","classif.J48",NA,NA,1,0.810707070707071,0.5,0,0.1213,0.0875999999999999,0.2089,NA,0.15,64
"11860",11860,"t_875_analcatdata_chlamydia","classif.J48",NA,NA,1,0.810707070707071,0.5,0,0.1478,0.1021,0.2499,NA,0.2,1
"11861",11861,"t_875_analcatdata_chlamydia","classif.J48",NA,NA,1,0.810707070707071,0.5,0,0.1219,0.0863000000000001,0.2082,NA,0.2,2
"11862",11862,"t_875_analcatdata_chlamydia","classif.J48",NA,NA,1,0.81,0.5,0,0.1023,0.0694999999999999,0.1718,NA,0.2,4
"11863",11863,"t_875_analcatdata_chlamydia","classif.J48",NA,NA,1,0.810707070707071,0.5,0,0.1414,0.0922999999999998,0.2337,NA,0.2,8
"11864",11864,"t_875_analcatdata_chlamydia","classif.J48",NA,NA,1,0.810707070707071,0.5,0,0.1099,0.0704,0.1803,NA,0.2,16
"11865",11865,"t_875_analcatdata_chlamydia","classif.J48",NA,NA,1,0.810707070707071,0.5,0,0.1063,0.0834000000000001,0.1897,NA,0.2,32
